7/13/2008 23:35:00,Grants Pass,OR,Unknown,1 minute,UFO heading East flashing bright white light turning Northwest then West as it flashed in a non flashing pattern.,8/12/2008
7/13/2008 20:35:00,Grants Pass,OR,Cigar,3 minutes,"strange object seen in Grants Pass, Oregon",8/12/2008
7/12/2008 22:20:00,Portland,OR,Oval,15 seconds,the object was very illuminated in the night sky much brighter then the brightest star in the dipper it was passing by.,8/12/2008
7/12/2008 20:30:00,Philomath,OR,Rectangle,2 minutes,Staionary rectangular object in sky near Mary's Peak spoted from car but disapeared when we pulled over to look.,8/12/2008
7/4/2008 21:45:00,Eugene,OR,Light,15 seconds,Orange light ascending at a 75 degree angle on a straight trajectory.,8/12/2008
7/4/2008 19:10:00,Portland,OR,Circle,5 seconds,"Oregon 7:15 p,m disk seen 5-10 seconds",7/5/2008
6/30/2008 23:46:00,St Helens,OR,Light,10 seconds,bright light to the west that needs explanation.,7/5/2008
6/30/2008 21:00:00,Rogue River,OR,Light,about 5 minutes,two ufos circled each other,4/13/2010
6/18/2008 23:00:00,Ashland,OR,Light,hours upon hours,What everyone sees and only few notice.,7/5/2008
6/18/2008 22:00:00,Cottage Grove,OR,Light,40 mins,"Orange light appeared in the north-eastern sky over Cottage Grove, disappeared and reappeared several times.",7/5/2008
6/8/2008 18:15:00,Oregon (inflight; 15 min. SE of Mt. Hood),OR,Circle,15 seconds,3 white circular objects flying closely together,6/12/2008
5/17/2008 15:00:00,Tualatin,OR,Oval,10 - 15 min,"2 Star looking objects observed in Tualatin, OR",6/12/2008
5/5/2008 5:00:00,Medford,OR,Light,3 minutes,"Bright white-blue light in the sky, the light moved, no sound, no other light. Object changed color, speed, and course quickly.",6/12/2008
4/23/2008 0:00:00,Newport,OR,Light,1 min,"0:00 04/23/08 Newport Oregon High Flying Objects with Red Halo/Haze @ High Speed, No Sound",6/12/2008
4/12/2008 22:50:00,Portland,OR,Light,3 seconds,"Two faint pinpricks of light, flying much faster than an airplane, orbiting each other.",6/12/2008
4/12/2008 0:00:00,Grants Pass,OR,Light,still ongoing,"Several bright objects at great altitude and distance hovering over Grants Pass, Oregon.",6/12/2008
3/30/2008 20:00:00,Eugene,OR,Unknown,2 minutes,Nice clear night. First time in a while. Walking in dark area of west eugene this night. Sun had set but horizon to east still some gre,3/31/2008
3/28/2008 12:00:00,Westfir/Seattle,OR,Egg,15 seconds,While i was looking at the space neddle yesterday through a web site known as earth cams i noticed a egg or disc like craft towards the,3/31/2008
3/27/2008 20:50:00,Joseph,OR,Light,several minutes,"03.27/08, 20:50, Joseph, OR, Observed bright light traveling in the sky for several minutes before disappearing..",3/31/2008
3/20/2008 13:35:00,Beaverton,OR,Oval,7-10 sec,"While driving home for lunch last Thrusday, the heavy rain clouds, had breaks of blue sky here and there. As I approached the stop l",3/31/2008
3/16/2008 14:30:00,Prineville,OR,Other,10 seconds,Dome shaped object slowly lowers out of cloud cover.,3/31/2008
3/6/2008 7:28:00,Eugene,OR,Disk,2 minutes,"Black, round, flat, disc flying twisting spiral pattern over the Eugene, Oregon morning sky.",3/31/2008
3/6/2008 5:17:00,Murphy,OR,Light,2 minutes,"Moving light - UFO sighting over Grants Pass Peak in Murphy, Oregon",3/31/2008
3/2/2008 20:30:00,Eugene,OR,Light,2 mins,"Blinking, bright white light seen travelling at high altitude",3/4/2008
3/2/2008 19:30:00,Portland,OR,Formation,5+ minutes,"Dual Clusters of unknown objects in the skies of Portland, Oregon.",3/4/2008
2/29/2008 19:10:00,Otis,OR,Unknown,2 minutes,Super bright strobing flashes in sky over Oregon Coastal Mountains.,3/4/2008
2/19/2008 5:05:00,Amity,OR,,seconds,"Bright flash of light seen northeast of Amity, Oregon on the morning of 02/19/08. ((NUFORC Note: Dramatic meteor at 05:28 hrs.. PD))",3/4/2008
2/19/2008 3:24:00,Boring,OR,Fireball,3 seconds,"Boring, Oregon sighted fireball heading south",3/4/2008
2/17/2008 18:00:00,Grants Pass,OR,Light,5 seconds,"Bright light falling from the sky, Grants Pass, Oregon.",3/4/2008
2/17/2008 17:00:00,Portland,OR,Other,>6 minutes,odd orb on horizon at sunset,3/4/2008
2/16/2008 18:30:00,Albany,OR,Circle,~ 1 min,"Tuesday, February 19, 2008 On February 16, 2008 approximately 6:30 pm three children ages 12 to 13 were outside talking on the neighbo",3/4/2008
2/14/2008 20:00:00,Brookings,OR,Other,hour and a half,My Saint Valentine Day Singthing 2008,3/4/2008
2/12/2008 1:00:00,Newport,OR,Triangle,3hrs,"newport,oregon ufo",2/14/2008
1/26/2008 0:05:00,Portland,OR,Circle,5 minutes,"Stationary yellow-white ball of light over Portland, OR, emitting colors and no sound.",2/14/2008
1/20/2008 14:00:00,Lebanon,OR,Sphere,2-5 se onds,Jan 20 2008 Seen a silver sphere in the air.,2/14/2008
1/9/2008 7:03:00,Tualatin,OR,Light,2 Minutes,Two Pairs of Stationary Lights over Tualatin seen near a Helicopter,1/21/2008
1/3/2008 4:00:00,Medford and Murphy,OR,,22 to 3 min.,strange unexplained sounds coming from above very low attitude.,1/21/2008
12/26/2007 6:30:00,Grants Pass,OR,Light,7:00,Light in South eastern sky. Looked like a VERY Bright star. Very Bright for 2 minutes then dims and disappears. Stays dark for several,3/4/2008
12/13/2007 10:00:00,Jacksonville,OR,,40 minutes,We watched for 40 min.and there was a stationary ship with 2 red light docking ships. I tried to take pics but I haven't put them into,3/4/2008
12/9/2007 22:30:00,Troutdale,OR,Light,5 minutes,"Very bright red, green and blue light causing the SSE sky to glow.",3/4/2008
12/8/2007 22:15:00,Portland,OR,Unknown,15 minutes,Drifting silent object estimated size of helicopter at 1000ft with bright flamelike intermittent flashes in night sky,3/4/2008
12/8/2007 21:12:00,Salem,OR,Light,7 seconds,Two Parallel Lights Moving At Very High Speed Along An Unusual Path,3/4/2008
12/8/2007 18:45:00,Corvallis,OR,Triangle,5-6 seconds,"Dark, triangular-shaped, single object with no lighting, making no sound, moving rapidly across sky",3/4/2008
11/23/2007 15:25:00,Interstate 84 eastbound; Exit 147,OR,Changing,3 minutes,Dark smoke-like object seen under cloud cover,11/28/2007
11/13/2007 2:30:00,Lincoln City,OR,Oval,15 SEC.,LINCOLN CITY OREGON SIGHTING,11/28/2007
11/4/2007 16:00:00,Salem,OR,Cylinder,7 minutes,Vertical cylinder w/red round objects varying in number from 2 to 4 in center mixed with intense bright lights,11/28/2007
11/4/2007 2:00:00,Silverton,OR,Triangle,10 minutes,"A brightly light object hoovered over tree farm near Silverton, Oregon tree farm at 2 am.",11/28/2007
11/3/2007 19:12:00,Portland,OR,Unknown,4 minutes,"Craft with tan ""X"" on the bottom. Seen on 5 different occasions in 5 months.",11/28/2007
11/1/2007 14:30:00,Seal Rock,OR,Unknown,single photo image,"Unknown object discovered in digital photo image taken of coastal seashore at vicinity of Seal Rock, Oregon.",11/28/2007
10/26/2007,Oregon City,OR,,5 seconds,"witnessed a thin bright, white streak in the sky lasting only a few seconds prior to ending in a white flash followed by a bright gree",11/28/2007
10/25/2007 14:00:00,Eugene,OR,Cylinder,18 seconds,"Very black missile type craft, no windows, large, and agile as it crossed the sky and it turned and flew away",11/28/2007
10/23/2007 20:30:00,Medford,OR,Unknown,5 minutes,"Changing color, rotating lights with a hazy, ""v-shaped"" short light beam beneath.",11/28/2007
