2006,Aloha,OR,Oval,1 second,Oval Shaped Object in the sky above residential neighborhood,45.4943,-122.8670
2006,Beaverton,OR,Diamond,7-10 seconds,strange dim diamond shaped light pattern traveling across the sky NW to SE about 5-10 times a jets speed.,45.4871,-122.8037
2006,North Powder area,OR,Oval,15 seconds,Metalic craft traveling at high speed leaving trail like meteor rapidly changes direction and vanishes.,45.0285,-117.9199
2006,Rockaway,OR,Sphere,45 seconds,Object appeared as a satellite then stopped became bright enogh to illuminate the beach.,45.6134,-123.9429
2006,Portland,OR,Light,15 minutes or so,"It was just starting to get dark on tuesday night. I was walking up the stairwell in my dorm, and noticed a strange bright white light",45.5231,-122.6765
2006,Portland,OR,Fireball,5 min.,Large glowing red orb,45.5231,-122.6765
2006,Lake Oswego,OR,Light,5 seconds,A white Ord light that keeps passing over,45.4207,-122.6706
2006,Portland,OR,Disk,5 to 6 secs,brght blue flashing disc,45.5231,-122.6765
2006,McMinnville,OR,Circle,15 minutes,UFO seen above hills in McMinnville Oregon- (2 witness see UFO 5+ occasions-),45.2101,-123.1987
2006,Sublimity,OR,Sphere,three nights,Bright white spherical objects when stationary blinking white and red when travelling,44.8296,-122.7945
2006,Portland,OR,Cigar,5-7 seconds,Black dash near moon around 6 pm on the 4th of july in Se Portland near Mt. Tabor.,45.5231,-122.6765
2006,Portland,OR,Flash,5minutes,"Flashing beam of light,lasted five minutes.",45.5231,-122.6765
2006,Portland,OR,Circle,about 5 minutes,Video taped a Black vibrating object near contrail,45.5231,-122.6765
2006,Applegate,OR,Unknown,?,((HOAX??)) It was around midnight and I was floating in my tent and so was my girlfriend at the time.,42.2571,-123.1684
2006,La Pine,OR,Circle,three hours,me and several people seen brite round objects VERY high in the night sky heading north west at a speed i thought impossible there was,43.6704,-121.5036
2006,Milwaukie,OR,Light,5 seconds,Bright round object seen in the sky and then disappeard as if it were leaving the atmosphere. It seemed VERY SHINEY!!!!!!!!!!!!!!!!!!!!,45.4462,-122.6393
2006,Portland,OR,Diamond,15 minutes,"Daylight sighting: silent, black diamond flies over Portland, Or",45.5231,-122.6765
2006,Medford,OR,Light,3sec,small and bright,42.3265,-122.8756
2006,Corbett,OR,Light,5-10 min.,"Slow-moving bright lights in V shape seen from Corbett, Oregon",45.5318,-122.2912
2006,Portland,OR,Sphere,15 mins,Metallic Spherical object(s) in sky above downtown Portland Oregon this evening.,45.5231,-122.6765
2006,Salem-Portland,OR,Oval,3 min,Bright yellow light hovering over Interstate 5 - in Woodburn?,44.9429,-123.0351
2006,Salem,OR,Light,3 seconds,Two separate rapidly brightening and dimming objects,44.9429,-123.0351
2006,Klamath Falls,OR,Flash,3 mins,"Bright flashes, high pitched sound.",42.2249,-121.7817
2006,Burns Junction,OR,Other,2-3 sec,yellow strobe chase family along road in Oregon,43.5863,-119.0541
2006,Lincoln City,OR,Formation,1 minute,"Spinning objects in sky over Pacific Ocean in Lincoln City, OR @ Sea Gypsy Hotel on Beach",44.9582,-124.0179
2006,Milwaukie,OR,Circle,2 minutes,"Bright light that dropped straight down, occasionally doing zig zags and loops, but then straight back down.",45.4462,-122.6393
2006,Florence,OR,Light,8 to 9 minutes,Strange Light in Coastal Sky,43.9826,-124.0988
2006,Baker City,OR,Triangle,10-15 seconds,12 V Shaped Lights in Sky,44.7749,-117.8344
2006,Bend,OR,Oval,45 min,"I came home from work and a neighbor called me over to view what they had been watching. I said ""it's a bright star"" My Neighbor said",44.0583,-121.3153
2006,Medford,OR,Flash,30 seconds,Unidentified Falling Object - Not Meteor.,42.3265,-122.8756
2006,Beaverton,OR,Other,Seconds,"Brilliant with varied shape, blinks out and moves to another part of the sky in one second before blinking out again.",45.4871,-122.8037
2006,Grants Pass,OR,,10 minutes,bright circular moving light above tree tops,42.4390,-123.3284
2006,Portland,OR,Egg,1 second,Object seen east of Portland Airport at 1:25pm Moving steadily south and level,45.5231,-122.6765
2006,Beaverton,OR,Unknown,30 seconds,UFO looking like a star flew overhead. Only one sighted.,45.4871,-122.8037
2006,Cannon Beach,OR,Sphere,,Unknown Object Over Cannon Beach,45.8918,-123.9615
2006,Prospect,OR,Sphere,20 Minutes,"Ball of light seen over Prospect, Oregon",42.7543,-122.4887
2006,White City,OR,Cigar,1-2 Min.,"white light near bridge in white city, oregon",42.4316,-122.8354
2006,Tualatin,OR,Oval,20 miinutes,"saw UFO while walking home. Tualatin, Oregon. 9-25-06",45.3840,-122.7640
2006,Cornelius,OR,Triangle,10 sec,4 lights moving South to North,45.5198,-123.0598
2006,Portland,OR,Circle,1.5 hours,I was sitting outside on my porch after midnight. As I sat there I looked out above my neighbors house to see two stars about an inch a,45.5231,-122.6765
2006,Dufur,OR,Disk,2 minutes,3 flashing lights at exact distances crossed entire sky over a field and ducked behind a hill in less than 2 minutes.,45.4532,-121.1306
2006,Portland,OR,Circle,45 minutes,Two nights after my first encounter I spotted another last night! I was out on my porch watching the stars when one of them moved. The,45.5231,-122.6765
2006,Eugene,OR,Formation,2-3 min,formation of lights 4 white 1 red with amazing sign-wave pattern over entire craft.,44.0521,-123.0868
2006,Talent,OR,Light,5 Second,"Green and White Falling Object, Near Ashland, Or",42.2457,-122.7886
2006,Prospect,OR,Cigar,a few seconds,"Object near jet in Prospect, Oregon.",42.7543,-122.4887
2006,Brookings,OR,Unknown,a few minutes,"I saw a steady white light traveling west to east over Brookings, OR. It was bright and traveling fast.",42.0526,-124.2840
2006,Aloha,OR,Light,Aprox. 1 min,"Bright light over Aloha, OR, travelling fast",45.4943,-122.8670
2006,Medford,OR,Chevron,1 minute,An extremely fast object of hazy chevron shape from one horizon to the other in a minute's time. ((NUFORC Note: Satellite?? PD)),42.3265,-122.8756
2006,Tualatin,OR,Fireball,30 seconds,Fireball sighting on Halloween night,45.3840,-122.7640
2006,Scappoose,OR,Oval,1 hour,oval shaped ufo shoots in to air with many colors,45.7543,-122.8776
2006,Prineville,OR,Changing,3 minutes,"Bright lights change number and into object and strike of lights apear in picture taken Prineville, OR",44.2998,-120.8345
2006,Salem,OR,Light,3-4 minutes,Bright planet type light that went nova and shrunk to nothing. Hurt my skin and eyes.,44.9429,-123.0351
2006,McMinnville,OR,Circle,20 minutes,Big Metal Ball. Glowing.,45.2101,-123.1987
2007,Salem,OR,Unknown,15-20 seconds,"Lights moving from south to north, low to ground and slow without any sound.",44.9429,-123.0351
2007,Forest Grove,OR,Sphere,4 seconds,"Big Blue Orb Flying low near Forest Grove Oregon, USA.",45.5198,-123.1107
2007,McMinnville,OR,Sphere,45-60 Min,"Spherical object scene, hovering moving back and forth and up and down fairly rapidly, Clear skys no clouds in the southwestern sky, up",45.2101,-123.1987
2007,Chiloquin,OR,Circle,10 minutes,"RED, BLUE, GREEN ROTATING LIGHTS IN NIGHT SKY. ((NUFORC Note: Sirius sighting. PD))",42.5776,-121.8661
2007,Beaverton,OR,Changing,4 minutes,I was driving south on Murray Blvd at about 2:00pm in the afternoon. I was in a long line of traffic where Murray Blvd. Crosses over T,45.4871,-122.8037
2007,Wilsonville,OR,Light,still happening as I writ,Might be a UFO. ((NUFORC Note: Possible twinkling star?? PD)),45.2998,-122.7737
2007,Happy Valley,OR,Light,7 min.,"Bright pulsing light moving at fast speeds over Milwaukie, Oregon",45.4468,-122.5304
2007,Medford,OR,Cone,5 minutes,"A cone shaped object with a long strip of lights that changed color, seen over Medford",42.3265,-122.8756
2007,Salem,OR,Triangle,10 minutes,"A triangle shape of 3 rapidly flashing blue-white lights moving slowly over downtown Salem, OR",44.9429,-123.0351
2007,Prineville,OR,Unknown,2.5 minutes,"Lights moving in a straight line, slow and steadily close to the ground with a very slight sound.",44.2998,-120.8345
2007,Portland,OR,Changing,7 minutes,"From the heart a rare and ever so ,""WOW!""",45.5231,-122.6765
2007,Woodburn,OR,Light,19:40,Bright light just west of Woodburn was seen for 30 minutes then was gone in a blink of an eye. ((NUFORC Note: Venus? PD)),45.1437,-122.8554
2007,Redmond,OR,Light,1min.,"three lights in the sky over redmond, oregon",44.2726,-121.1739
2007,Estacada,OR,Cylinder,5-8 seconds,"Red orb over Clackamas County, Oregon",45.2896,-122.3370
2007,Redmond,OR,Light,hour,"Shimmering brilliant light darting and hovering in horizon above butte in Redmond, OR.",44.2726,-121.1739
2007,Medford,OR,Light,5 sec,Green/Blue Colored Lights fall from the sky in same location nearly twice a week around same time.,42.3265,-122.8756
2007,Prineville,OR,Sphere,45 sec.,"Saw a sphere shape light hovering off rimrock, it moved very fast, and was gone in an instant.",44.2998,-120.8345
2007,White City/Eagle Point,OR,Cigar,about 10 mins,Unknown over the hills of Eagle Point and White City,42.4316,-122.8354
2007,Newberg,OR,Light,a few seconds,round ball of light falling from the sky like a falling star.,45.3001,-122.9732
2007,Beaverton,OR,Cigar,2-3 mins,Multiple cigar shaped objects flying around each other then shooting across the sky.,45.4871,-122.8037
2007,Corvallis,OR,Light,one-half second,"Round, white light with halo effect appeared briefly in the vicinity of the Big Dipper on clear, cold night..",44.5646,-123.2620
2007,Beaverton,OR,Unknown,10 seconds,Large object with hot pink glowing light in front and turquoise blue light in back descending with no trail and disappeared at dusk.,45.4871,-122.8037
2007,Portland,OR,Light,4 sec,bright lights,45.5231,-122.6765
2007,Stayton,OR,Light,2 to 3 minutes,orange-yellow fire dribbled stright down from the object,44.8007,-122.7945
2007,Troutdale,OR,Sphere,15 Seconds,"Extremely bright and fast UFO over Troutdale, OR",45.5393,-122.3873
2007,Beaverton,OR,Unknown,3-4 HOURS,WHITE BALL OF LIGHT SLOWLY MOVING IN THE SAME AREA FREQUENTLY,45.4871,-122.8037
2007,Talent,OR,Changing,5 min.,"bright flash,then ciclular orange orb of light diminshing to nothing and over and over,due north",42.2457,-122.7886
2007,Portland,OR,Circle,10/15/2017,Black dot moved silently across the sky in different directions like an observation pattern.,45.5231,-122.6765
2007,Springfield,OR,Circle,2-3 hours,Many bright lights moving very fast in the nights sky.,44.0462,-123.0220
2007,Portland,OR,Circle,3 min,fast moving object that was gone when i looked down to get phone,45.5231,-122.6765
2007,Beaverton,OR,Triangle,10 minutes,"Triangle craft motionless in sky with three bright lights and one strobe seen in Beaverton, Oregon 9:00 PM May 5 2007",45.4871,-122.8037
2007,Albany,OR,Triangle,4-5 seconds,"We saw something unusual and unforgetable along the river in Albany, Oregon",44.6350,-123.1059
2007,Reedsport,OR,Circle,5 Sec,Huge blue light disappears into the trees and other cars blinking there lights at me and truck had his flashers on.,43.7023,-124.0968
2007,Tualatin,OR,Light,45 minutes,lights dancing across sky,45.3840,-122.7640
2007,Portland,OR,Sphere,10 mins,Blue flash and hovering white sphere in Portland Oregon,45.5231,-122.6765
2007,Reedsport,OR,Triangle,5 min,"Hovering object above the trees, with strobe like lights",43.7023,-124.0968
2007,Knappa,OR,Unknown,45+min,"Very Bright Light moving in bouncing like movements in Knappa,Oregon",46.1853,-123.5847
2007,Portland,OR,Light,10 seconds,"Bright, Disappearing Object in Portland Night-Sky",45.5231,-122.6765
2007,Portland,OR,Circle,15 - 20 min,"7 craft appeared in the SE bright sunny day lit sky over Oregon, looked like white planets, moved slowly and gradually disappeared.",45.5231,-122.6765
2007,Portland,OR,Sphere,30 minutes,2 very small white spheres hovered in same general area for 30 minutes,45.5231,-122.6765
2007,Portland,OR,Light,30 seconds,Bright Light heading SE over PDX,45.5231,-122.6765
2007,Beaverton,OR,Unknown,1 min. 2 secs,"2 Bright lights flying in formation, or maybe ONE craft. Got them on Video. ((NUFORC Note: ISS orbiting with Space Shuttle. PD))",45.4871,-122.8037
2007,Lincoln City,OR,Light,90 seconds,Bright lights of unknown origins witnessed by two individuals over the Pacific Ocean. ((NUFORC Note: Space Shuttle w/ ISS?? PD)),44.9582,-124.0179
2007,Lebanon,OR,Light,,"White Lights In Sky, Were Gone Out Of Nowhere. ((NUFORC Note: Space Shuttle w/ ISS?? PD))",44.5365,-122.9070
2007,Beaverton,OR,Other,5 min,two lights traveling to the south east in Beaverton,45.4871,-122.8037
2007,Keizer,OR,Oval,3 minutes,"Very large, oval shaped craft with two steady white lights for and aft. ((NUFORC Note: Space Shuttle w/ ISS?? PD))",44.9901,-123.0262
2007,Salem,OR,Disk,20 minutes,"i saw two shiny discs move trough the sky from north to south in the sunny afternoon, very slowly.",44.9429,-123.0351
2007,Burns/Chicamoniny Lake,OR,Flash,instant,"&#65279; We were laying back in our lawn chairs, on a hot July. summer evening at Chickahominy lake,( a desert lake 30 miles sout",43.5863,-119.0541
2007,Hillsboro,OR,Triangle,3 minutes,"Quiet triangular craft, bright white lights, reduced to rapidly flashing blue & red lights, disappeared like a twinkling star",45.5229,-122.9898
2007,Salem,OR,Light,30+ min.,Multiple crafts sited,44.9429,-123.0351
2007,Eugene,OR,Disk,5 minutes,This report confirms another sighting posted in Eugene Oregon on this date. I saw the entire event. I was walking across 6th street t,44.0521,-123.0868
2007,Portland,OR,Other,1 minute,"Bright sun-illuminated ""dot"" drifting over S.E. Portland, Oregon",45.5231,-122.6765
2007,Carlton,OR,Cylinder,one minute,A four foot round cigar shaped object made of branches hanging in the sky by itself. Totally motionless.,45.2943,-123.1765
2007,Gresham,OR,Light,over hour,Strange light attracting smaller lights of eradict movements during lighting and thunder storm sky empty of commercial aircraft,45.5001,-122.4302
2007,Lincoln City,OR,Triangle,approx 10 sec.,Three lights traveling south to north up the oregon coastline Friday July 13th at aprox. 1:13AM,44.9582,-124.0179
2007,Milwaukie,OR,Other,5-10 min,"Four bright Lights, humming sound, stationary at times and moved at times",45.4462,-122.6393
2007,Gresham,OR,Sphere,10 minutes,Noticed a marble sized (from my viewpoint) black object just hanging in the air.,45.5001,-122.4302
2007,Springfield,OR,Light,Hours,"Springfield, OR sightings of bright, multicolored lights near moon",44.0462,-123.0220
2007,Gold Beach,OR,Light,20 to 30 seconds?,"4 Balls of Light Travelling at High Speeds in Gold Beach, OR",42.4073,-124.4218
2007,Lake Oswego,OR,Changing,15 seconds,"Large silver object appears in clear sky, then vanishes as though suddenly sucked away",45.4207,-122.6706
2007,Umatilla,OR,,5 seconds,Green Rectangler Flash in Sky,45.9174,-119.3425
2007,Eugene,OR,Unknown,5 MINUTES,I WAS WITH MY GRANDMOTHER AND WE WERE ON OUR WAY TO A FARM TO GET SOME PRODUCE WHEN SHE TOLD ME TO LOOK OUTSIDE OF THE CAR WINDOW BECAU,44.0521,-123.0868
2007,Roseburg,OR,Other,4 minutes,"Meteor or UFO on August 12, 2007 Roseburg, Oregon?",43.2165,-123.3417
2007,Portland,OR,Triangle,10 seconds,Glowing orange triangular object with orbs in each corner travelling south to north,45.5231,-122.6765
2007,Beaverton,OR,Other,10 minutes,Two objects seen over Portland,45.4871,-122.8037
2007,Lafayette,OR,Oval,20 seconds,2 very bright oval objects viewed in the sky over Lafayette Oregon. ((NUFORC Note: ISS and STS?? PD)),45.2443,-123.1148
2007,Prineville,OR,Sphere,7 seconds,UFO or Basket Ball in the middle of nothing?,44.2998,-120.8345
2007,Troutdale,OR,Circle,2 minutes,"Two objects seen passing together over Troutdale, Oregon, at 9:17 pm",45.5393,-122.3873
2007,Cloverdale,OR,Other,5 seconds,Red ember-like object on barn roof. ((NUFORC Note: Possible meteor. PD)),45.2055,-123.8879
2007,North Plains,OR,Light,5-10 minutes,A stationary star suddenly shoots straight across the sky above North Plains then shoots towards space.,45.5971,-122.9934
2007,Jacksonville,OR,Circle,15-20 seconds,Bright object appearing and dissapearing slowly.,42.3135,-122.9670
2007,Brookings,OR,Light,1 hour,"On Sept. 1, 2007, bright and oddly-colored light, moving really fast!",42.0526,-124.2840
2007,Eugene,OR,Cross,15 minutes,"silent, black and ""X"" shaped",44.0521,-123.0868
2007,Salem,OR,Rectangle,30 minutes,"A large, bright orange rectangle appeared in front of the mountains, changed shape and produced orbs.",44.9429,-123.0351
2007,Keizer,OR,Formation,Aprox 7 Minutes,Two bright lights hovering and then accelerating.,44.9901,-123.0262
2007,Burns Junction (100 miles south of),OR,Chevron,8 minutes,5 Chevron shaped amber/orange lights (VERY LARGE) all in sink in a horizontal V shape in S.E. Oregon.,43.5863,-119.0541
2007,Medford,OR,Triangle,5 to 6 seconds,"A triangular set of three dim or orange lights were seen moving very fast and silently across the night sky over Medford, Oregon.",42.3265,-122.8756
2007,Roseburg,OR,Sphere,20 sec,Silvery sphere observed flying in a non-linear path; I'm convinced it was a UFO.,43.2165,-123.3417
2007,Albany,OR,Formation,few seconds,Red & orange brightly lit object glides by home seen through window,44.6350,-123.1059
2007,Portland,OR,Light,Few seconds,Earth shaking explosion followed by bluish green glow on hill above home.,45.5231,-122.6765
2007,Coos Bay,OR,Cigar,10 -13 minutes,"The cigar shaped object, possibly hundreds of feet long, flew slowly along the Pacific coastline.",43.3665,-124.2179
2007,Lebanon,OR,Fireball,around 1 minute,"Silent red and orange energy fireball glides just over tree tops in forested backyard outside of Lebanon, Oregon",44.5365,-122.9070
2007,Salem,OR,Light,15 seconds,"No aircraft could have hovered so high, nor ascended vertically so quickly.",44.9429,-123.0351
2007,Damascus,OR,Circle,1 + hours,"Huge ball of light seen in eastern sky at 6 am Sept 25, 2007 east of Gresham, Oregon.",45.4176,-122.4590
2007,Aloha,OR,Diamond,5 minutes,"I was walking from my house, the local shopping center, and I looked up and saw what I at first thought was bright star, or maybe an a",45.4943,-122.8670
2007,Otis,OR,Unknown,1 second,You need to take a look at this,45.0243,-123.9465
2007,Salem,OR,Other,2 to 3 minutes,I saw a flying craft that was unlike anything I've ever seen.,44.9429,-123.0351
2007,Milton-Freewater,OR,Light,1 hour,"Dancing balls of light, each the size of a full moon, viewed for over an hour from Milton-Freewater, Oregon, Friday, October 5th, 2007.",45.9326,-118.3877
2007,Lebanon,OR,Light,4 hours,"Small Orange-White ""star"" that moves around in circles, up, down, and sideways fast in the night sky",44.5365,-122.9070
2007,Carlton,OR,Cylinder,15min,it was not anything thath we have,45.2943,-123.1765
2007,Clackamas,OR,Circle,15 minutes,Silver circular or sphere-like object flying parallel to I-205 in the Gladstone/Clackamas area.,45.4076,-122.5704
2007,Ashland,OR,Light,1/2 hour,very bright greenish blue light the size of a large star moving slowly NW to SE and back again gaining altitude for 1/2 hour at 3:30,42.1946,-122.7095
2007,Westfir,OR,Unknown,6 seconds,I saw a streak of light in the sky.,45.7573,-122.4964
2007,Lincoln Beach,OR,Other,30 sec,Large Invisible flying V shaped aircraft.,44.8504,-124.0468
2007,Banks,OR,Sphere,8 Seconds,SR-71's over Washington County? I dont think so!,45.6187,-123.1143
2007,Medford,OR,Unknown,5 minutes,"Changing color, rotating lights with a hazy, ""v-shaped"" short light beam beneath.",42.3265,-122.8756
2007,Eugene,OR,Cylinder,18 seconds,"Very black missile type craft, no windows, large, and agile as it crossed the sky and it turned and flew away",44.0521,-123.0868
2007,Oregon City,OR,,5 seconds,"witnessed a thin bright, white streak in the sky lasting only a few seconds prior to ending in a white flash followed by a bright gree",45.3573,-122.6068
2007,Seal Rock,OR,Unknown,single photo image,"Unknown object discovered in digital photo image taken of coastal seashore at vicinity of Seal Rock, Oregon.",44.4972,-124.0827
2007,Portland,OR,Unknown,4 minutes,"Craft with tan ""X"" on the bottom. Seen on 5 different occasions in 5 months.",45.5231,-122.6765
2007,Silverton,OR,Triangle,10 minutes,"A brightly light object hoovered over tree farm near Silverton, Oregon tree farm at 2 am.",45.0051,-122.7831
2007,Salem,OR,Cylinder,7 minutes,Vertical cylinder w/red round objects varying in number from 2 to 4 in center mixed with intense bright lights,44.9429,-123.0351
2007,Lincoln City,OR,Oval,15 SEC.,LINCOLN CITY OREGON SIGHTING,44.9582,-124.0179
2007,Corvallis,OR,Triangle,5-6 seconds,"Dark, triangular-shaped, single object with no lighting, making no sound, moving rapidly across sky",44.5646,-123.2620
2007,Salem,OR,Light,7 seconds,Two Parallel Lights Moving At Very High Speed Along An Unusual Path,44.9429,-123.0351
2007,Portland,OR,Unknown,15 minutes,Drifting silent object estimated size of helicopter at 1000ft with bright flamelike intermittent flashes in night sky,45.5231,-122.6765
2007,Troutdale,OR,Light,5 minutes,"Very bright red, green and blue light causing the SSE sky to glow.",45.5393,-122.3873
2007,Jacksonville,OR,,40 minutes,We watched for 40 min.and there was a stationary ship with 2 red light docking ships. I tried to take pics but I haven't put them into,42.3135,-122.9670
2007,Grants Pass,OR,Light,7:00,Light in South eastern sky. Looked like a VERY Bright star. Very Bright for 2 minutes then dims and disappears. Stays dark for several,42.4390,-123.3284
2008,Medford and Murphy,OR,,22 to 3 min.,strange unexplained sounds coming from above very low attitude.,42.3265,-122.8756
2008,Tualatin,OR,Light,2 Minutes,Two Pairs of Stationary Lights over Tualatin seen near a Helicopter,45.3840,-122.7640
2008,Lebanon,OR,Sphere,2-5 se onds,Jan 20 2008 Seen a silver sphere in the air.,44.5365,-122.9070
2008,Portland,OR,Circle,5 minutes,"Stationary yellow-white ball of light over Portland, OR, emitting colors and no sound.",45.5231,-122.6765
2008,Newport,OR,Triangle,3hrs,"newport,oregon ufo",44.6368,-124.0535
2008,Brookings,OR,Other,hour and a half,My Saint Valentine Day Singthing 2008,42.0526,-124.2840
2008,Albany,OR,Circle,~ 1 min,"Tuesday, February 19, 2008 On February 16, 2008 approximately 6:30 pm three children ages 12 to 13 were outside talking on the neighbo",44.6350,-123.1059
2008,Portland,OR,Other,>6 minutes,odd orb on horizon at sunset,45.5231,-122.6765
2008,Grants Pass,OR,Light,5 seconds,"Bright light falling from the sky, Grants Pass, Oregon.",42.4390,-123.3284
2008,Boring,OR,Fireball,3 seconds,"Boring, Oregon sighted fireball heading south",45.4314,-122.3735
2008,Amity,OR,,seconds,"Bright flash of light seen northeast of Amity, Oregon on the morning of 02/19/08. ((NUFORC Note: Dramatic meteor at 05:28 hrs.. PD))",45.1157,-123.2073
2008,Otis,OR,Unknown,2 minutes,Super bright strobing flashes in sky over Oregon Coastal Mountains.,45.0243,-123.9465
2008,Portland,OR,Formation,5+ minutes,"Dual Clusters of unknown objects in the skies of Portland, Oregon.",45.5231,-122.6765
2008,Eugene,OR,Light,2 mins,"Blinking, bright white light seen travelling at high altitude",44.0521,-123.0868
2008,Murphy,OR,Light,2 minutes,"Moving light - UFO sighting over Grants Pass Peak in Murphy, Oregon",42.3475,-123.3323
2008,Eugene,OR,Disk,2 minutes,"Black, round, flat, disc flying twisting spiral pattern over the Eugene, Oregon morning sky.",44.0521,-123.0868
2008,Prineville,OR,Other,10 seconds,Dome shaped object slowly lowers out of cloud cover.,44.2998,-120.8345
2008,Beaverton,OR,Oval,7-10 sec,"While driving home for lunch last Thrusday, the heavy rain clouds, had breaks of blue sky here and there. As I approached the stop l",45.4871,-122.8037
2008,Joseph,OR,Light,several minutes,"03.27/08, 20:50, Joseph, OR, Observed bright light traveling in the sky for several minutes before disappearing..",45.3543,-117.2296
2008,Westfir/Seattle,OR,Egg,15 seconds,While i was looking at the space neddle yesterday through a web site known as earth cams i noticed a egg or disc like craft towards the,45.7573,-122.4964
2008,Eugene,OR,Unknown,2 minutes,Nice clear night. First time in a while. Walking in dark area of west eugene this night. Sun had set but horizon to east still some gre,44.0521,-123.0868
2008,Grants Pass,OR,Light,still ongoing,"Several bright objects at great altitude and distance hovering over Grants Pass, Oregon.",42.4390,-123.3284
2008,Portland,OR,Light,3 seconds,"Two faint pinpricks of light, flying much faster than an airplane, orbiting each other.",45.5231,-122.6765
2008,Newport,OR,Light,1 min,"0:00 04/23/08 Newport Oregon High Flying Objects with Red Halo/Haze @ High Speed, No Sound",44.6368,-124.0535
2008,Medford,OR,Light,3 minutes,"Bright white-blue light in the sky, the light moved, no sound, no other light. Object changed color, speed, and course quickly.",42.3265,-122.8756
2008,Tualatin,OR,Oval,10 - 15 min,"2 Star looking objects observed in Tualatin, OR",45.3840,-122.7640
2008,Cottage Grove,OR,Light,40 mins,"Orange light appeared in the north-eastern sky over Cottage Grove, disappeared and reappeared several times.",43.7976,-123.0595
2008,Ashland,OR,Light,hours upon hours,What everyone sees and only few notice.,42.1946,-122.7095
2008,Rogue River,OR,Light,about 5 minutes,two ufos circled each other,42.4360,-123.1720
2008,St Helens,OR,Light,10 seconds,bright light to the west that needs explanation.,45.8590,-122.8158
2008,Portland,OR,Circle,5 seconds,"Oregon 7:15 p,m disk seen 5-10 seconds",45.5231,-122.6765
2008,Eugene,OR,Light,15 seconds,Orange light ascending at a 75 degree angle on a straight trajectory.,44.0521,-123.0868
2008,Philomath,OR,Rectangle,2 minutes,Staionary rectangular object in sky near Mary's Peak spoted from car but disapeared when we pulled over to look.,44.5401,-123.3676
2008,Portland,OR,Oval,15 seconds,the object was very illuminated in the night sky much brighter then the brightest star in the dipper it was passing by.,45.5231,-122.6765
2008,Grants Pass,OR,Cigar,3 minutes,"strange object seen in Grants Pass, Oregon",42.4390,-123.3284
2008,Grants Pass,OR,Unknown,1 minute,UFO heading East flashing bright white light turning Northwest then West as it flashed in a non flashing pattern.,42.4390,-123.3284
2008,Aurora,OR,Other,2 minutes,"On July 14, 2008 at 10:30 am I was driving my company van south on HWY 99 coming into Aurora, Oregon. I looked to the left (southeast)",45.2310,-122.7559
2008,Corvallis,OR,Disk,2 minutes,Saucer with lights that wobbled up and down but in straight line across the dusk sky.,44.5646,-123.2620
2008,Beaverton,OR,Unknown,30to45min,report edit please,45.4871,-122.8037
2008,Beaverton,OR,Unknown,30to45min,low flying objects over beaverton OR.,45.4871,-122.8037
2008,Eagle Point,OR,Unknown,20 sec.,Object seen in the sky west of Medford Oregon.,42.4726,-122.8028
2008,Corvallis,OR,Fireball,30 sec,White orb sighting over Corvallis Oregon moving slowly from west to east.,44.5646,-123.2620
2008,Irrigon,OR,Circle,10sec.,"The UFO sighted in Irrigon, Oregon was and a round object that slowly came done as if it were landing. This UFO was a very bright green",45.8957,-119.4914
2008,Umatilla,OR,Fireball,10 seconds,Huge fireball seen from NE Oregon town of Umatilla.,45.9174,-119.3425
2008,Oregon City,OR,Other,6 minutes,"At 1:30am a very large craft approaches Portland, OR airport from the south and stops near Oregon City.",45.3573,-122.6068
2008,Clatskanie,OR,Circle,3-5 sec,"driving home from work seen bright green ball come from sky rather slowly, and dissapear about 50-100 feet above a large grassy field.",46.1012,-123.2068
2008,Sunriver,OR,Cylinder,45min,"Reflective Spinning object high over Sunriver, Oregon. 8/3/2008",43.8694,-121.4334
2008,Portland,OR,Disk,don't know but :10 secon,Something was flying over downtown Portland on August 6th,45.5231,-122.6765
2008,Crater Lake,OR,Fireball,hour,Orange Object over Crater Lake,42.9446,-122.1090
2008,Newberg,OR,Light,2 minutes,"object over newberg oregon, 2 witnessed, white light with three red lights attached.",45.3001,-122.9732
2008,Corvallis,OR,Diamond,2 minutes,i was chased by a UFO in the 2nd sighting. ((NUFORC Note: Student report. Hoax?? PD)),44.5646,-123.2620
2008,Springfield,OR,Light,3-5 MINUTES,STAR LIGHT TRAVELS FAST AND FAR!,44.0462,-123.0220
2008,Medford,OR,Cigar,4 minutes,Cigar shaped object viewed through binoculars over Medford,42.3265,-122.8756
2008,Portland,OR,Cylinder,15 min,gold cylindrical object with red top and bottom. Tumbles head over head at high altitiude.,45.5231,-122.6765
2008,Hood River,OR,Triangle,5 sec,I was driving on Hwy 84 with my daughter and saw a triangle shaped object it all happened so quickly but I know it had lights on it an,45.7054,-121.5215
2008,La Grande,OR,Fireball,10 seconds,"Located 1/4 mile from Morgan lake, a large, spark shooting green glowing fire ball was descending from East to West of the lake.",45.3246,-118.0877
2008,Springfield,OR,Light,1 MIN,Small Bright light moving across sector of sky then quickly disappearing,44.0462,-123.0220
2008,Corvallis,OR,Teardrop,2 Seconds,White hot glowing object directly overhead illuminates the wall of apartment building.,44.5646,-123.2620
2008,Lincoln City,OR,Light,15 seconds,array of lights over the ocean,44.9582,-124.0179
2008,Myrtle Creek,OR,Light,30 sec.,Bright light hovering in the fog.,43.0201,-123.2931
